,origin_x,origin_y,destination_x,destination_y,treq,success,n_itineraries,duration,walkDistance,transfers,transitTime,waitingTime,modes
68,19.8688936,50.01644333,19.98485702298316,50.08796386842873,2024-03-28 07:46:29,True,3.0,3724.0,1231.7320601415322,2.0,2520.0,209.0,"[['WALK', 496, 630], ['BUS', 240, 944], ['WALK', 77, 99], ['BUS', 2040, 12920], ['WALK', 76, 97], ['BUS', 240, 1357], ['WALK', 346, 404]]"
69,19.87356051,50.01847728,19.92604983564809,50.06390840504383,2024-03-28 07:48:08,True,3.0,2342.0,692.3005263106097,2.0,1560.0,223.0,"[['WALK', 208, 245], ['BUS', 300, 1461], ['WALK', 35, 43], ['TRAM', 900, 5468], ['WALK', 164, 215], ['BUS', 360, 1728], ['WALK', 152, 187]]"
70,19.88029261,50.01973326,19.8944574398021,50.00234556464199,2024-03-28 08:05:00,True,3.0,1494.0,1399.523248107418,0.0,360.0,2.0,"[['WALK', 658, 806], ['BUS', 360, 2404], ['WALK', 474, 592]]"
71,19.86727432,50.01413628,19.886275110704297,50.022902472667816,2024-03-28 07:51:51,True,3.0,1627.0,1704.640150356252,0.0,240.0,2.0,"[['WALK', 637, 816], ['BUS', 240, 944], ['WALK', 748, 887]]"
72,19.88387941,50.02015326,20.009776428076712,50.08812336099171,2024-03-28 08:07:19,True,3.0,3161.0,1420.8789548700543,0.0,1980.0,2.0,"[['WALK', 556, 673], ['BUS', 1980, 12806], ['WALK', 623, 747]]"
73,19.87359976,50.01811055,19.983278135376565,50.06646184075096,2024-03-28 08:08:44,True,3.0,3535.0,1569.7429623887529,1.0,2220.0,21.0,"[['WALK', 516, 657], ['BUS', 240, 944], ['WALK', 101, 130], ['TRAM', 1980, 10785], ['WALK', 677, 780]]"
74,19.87138987,50.01379224,19.959725282322243,50.07255695080632,2024-03-28 07:48:10,True,3.0,3236.0,1589.632451112317,1.0,1920.0,21.0,"[['WALK', 468, 593], ['BUS', 240, 944], ['WALK', 101, 130], ['TRAM', 1680, 8862], ['WALK', 726, 865]]"
75,19.87082773,50.0117575,19.805617242245603,50.00808953483236,2024-03-28 08:08:36,True,3.0,1952.0,1505.1334962341966,0.0,780.0,2.0,"[['WALK', 698, 893], ['BUS', 780, 6324], ['WALK', 472, 611]]"
76,19.8685897,50.02115611,19.90664300481499,50.03013095170665,2024-03-28 07:58:41,True,3.0,1257.0,744.8087819431812,1.0,540.0,87.0,"[['WALK', 180, 223], ['BUS', 360, 1973], ['WALK', 35, 43], ['TRAM', 180, 1596], ['WALK', 415, 478]]"
77,19.87055025,50.01584869,19.9824546451532,50.01829105643053,2024-03-28 07:57:17,True,3.0,2930.0,1004.3402029984451,2.0,2040.0,73.0,"[['WALK', 307, 388], ['BUS', 1200, 6417], ['WALK', 49, 61], ['TRAM', 420, 1334], ['WALK', 60, 75], ['BUS', 420, 3878], ['WALK', 401, 477]]"
