,origin_x,origin_y,destination_x,destination_y,treq,success,n_itineraries,duration,walkDistance,transfers,transitTime,waitingTime,modes
0,19.88948,50.01844,19.954224567399343,50.04563548823089,2024-03-28 07:54:33,True,3.0,1560.0,274.98851127159645,0.0,1320.0,2.0,"[['TRAM', 1320, 6352], ['WALK', 238, 274]]"
1,19.88948,50.01844,19.93419539069741,50.07058544963221,2024-03-28 07:52:19,True,3.0,2149.0,406.6115263073829,0.0,1800.0,2.0,"[['TRAM', 1800, 9003], ['WALK', 347, 406]]"
2,19.88948,50.01844,19.896832819715183,50.02338990498389,2024-03-28 08:05:43,True,3.0,478.0,439.95178946833465,0.0,120.0,2.0,"[['TRAM', 120, 1182], ['WALK', 356, 439]]"
3,19.88948,50.01844,19.89533266009036,50.08589444983672,2024-03-28 07:49:17,True,3.0,2685.0,398.5561954829719,2.0,2100.0,239.0,"[['TRAM', 780, 5014], ['WALK', 3, 0], ['BUS', 660, 2604], ['BUS', 660, 3952], ['WALK', 343, 398]]"
4,19.88948,50.01844,19.93220916319116,50.05661243642661,2024-03-28 08:03:51,True,3.0,1825.0,391.8127819496347,0.0,1500.0,2.0,"[['TRAM', 1500, 7605], ['WALK', 323, 391]]"
5,19.88948,50.01844,19.923458794539304,50.05679640240351,2024-03-28 08:07:22,True,3.0,1673.0,729.578067666686,1.0,1080.0,18.0,"[['TRAM', 900, 5468], ['WALK', 164, 215], ['BUS', 180, 839], ['WALK', 411, 514]]"
6,19.88948,50.01844,19.88011039203673,50.014883949384775,2024-03-28 07:55:29,True,3.0,630.0,550.8478496163209,0.0,180.0,2.0,"[['WALK', 50, 43], ['BUS', 180, 1019], ['WALK', 398, 507]]"
7,19.88948,50.01844,19.896832819715183,50.02338990498389,2024-03-28 07:47:31,True,3.0,478.0,439.95178946833465,0.0,120.0,2.0,"[['TRAM', 120, 1182], ['WALK', 356, 439]]"
8,19.88948,50.01844,19.940892831697568,50.03098883384271,2024-03-28 07:54:11,True,3.0,1230.0,478.8799774390601,0.0,840.0,2.0,"[['TRAM', 840, 4303], ['WALK', 388, 478]]"
9,19.88948,50.01844,19.92604983564809,50.06390840504383,2024-03-28 07:56:32,True,3.0,1654.0,403.04410526179925,1.0,1260.0,78.0,"[['TRAM', 900, 5468], ['WALK', 164, 215], ['BUS', 360, 1728], ['WALK', 152, 187]]"
